iyear,imonth,iday,extended,governorate,city,longitude,latitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1_txt,gname,individual,weaptype,weaptype_txt,nkills
2014,12,27,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,12,27,0,Giza,Giza,31.185193,30.022924,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,"Officers: Mahmoud Abdel Moneim, Alsahhat Ahmed Abdelhafiz",Egypt,Unknown,0,5,Firearms,2
2014,12,28,0,Alexandria,Abu Qir,30.0603,31.303535,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Unknown,0,5,Firearms,1
2014,12,29,1,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68,Named Civilian,Civilian: Abdelsalam Mohamed Hemdan,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2014,12,31,0,Cairo,Helwan,31.317676,29.854085,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Bank,Egypt,Unknown,0,6,Explosives,0
2015,1,4,0,North Sinai,Qabr Umayr,34.008556,31.186065,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Sinai Province of the Islamic State,0,6,Explosives,1
2015,1,4,0,Cairo,Cairo,31.334314,30.084628,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Popular Resistance Movement (Egypt),0,5,Firearms,2
2015,1,4,1,North Sinai,Unknown,33.617577,30.608472,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68,Named Civilian,Civilian: Ayman Mohamed Salama,Egypt,Sinai Province of the Islamic State,0,9,Melee,1
2015,1,4,0,North Sinai,Arish district,33.901494,31.103965,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2015,1,5,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2015,1,5,1,North Sinai,Esh Shalaq,34.172752,30.81214,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Sinai Province of the Islamic State,0,13,Unknown,3
2015,1,6,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,1,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,1
2015,1,6,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,1,Business,1,Gas/Oil/Electric,Gas Station,Egypt,Ajnad Misr,0,6,Explosives,1
2015,1,6,0,Minya,Minya,30.762019,28.086801,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Unknown,0,5,Firearms,2
2015,1,7,1,North Sinai,Unknown,33.617577,30.608472,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2015,1,7,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,0
2015,1,7,0,North Sinai,Arish,33.800864,31.126646,0,0,1,Assassination,14,Private Citizens & Property,84,Political Party Member/Rally,Car of Senior Member,Egypt,Muslim Brotherhood,0,5,Firearms,0
2015,1,9,0,Qalyubia,Shubra el-Kheima,31.269641,30.135777,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Patrol Vehicles,Egypt,Unknown,0,5,Firearms,0
2015,1,11,0,Giza,Giza,31.185193,30.022924,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,0
2015,1,10,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Conscript,Egypt,Unknown,0,5,Firearms,0
2015,1,11,1,North Sinai,Rafah,34.241281,31.250196,1,0,6,Hostage Taking (Kidnapping),3,Police,25,Police Security Forces/Officers,Officer: Ayman Al-Sayed Al-Desouky,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2015,1,11,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Building,Egypt,Unknown,0,6,Explosives,0
2015,1,12,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,5,Firearms,0
2015,1,13,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,8,Educational Institution,48,Teacher/Professor/Instructor,Teacher,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2015,1,15,0,North Sinai,Qabr Umayr,34.008556,31.186065,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,1
2015,1,15,0,Alexandria,Alexandria,29.894987,31.18051,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Popular Resistance Movement (Egypt),0,6,Explosives,0
2015,1,15,0,Alexandria,Alexandria,29.894987,31.18051,0,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Station,Egypt,Unknown,0,6,Explosives,0
2015,1,15,0,North Sinai,Arish district,33.880152,31.145676,0,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,6,Explosives,0
2015,1,16,0,Alexandria,Alexandria,29.894987,31.18051,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,0
2015,1,16,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,Egypt,Sinai Province of the Islamic State,0,6,Explosives,1
2015,1,17,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Unknown,0,6,Explosives,0
2015,1,17,0,Suez,Suez,32.549628,29.966757,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Tracks,Egypt,Unknown,0,6,Explosives,0
2015,1,17,0,Red Sea,Hurgada district,33.811607,27.257896,1,0,3,Bombing/Explosion,21,Utilities,107,Electricity,Power Towers,Egypt,Unknown,0,6,Explosives,0
2015,1,18,0,North Sinai,At Tawil,33.932246,31.110285,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Patrol Vehicle,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2015,1,19,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,High School,Egypt,Unknown,0,6,Explosives,0
2015,1,20,0,North Sinai,At Tumah,34.087422,31.16983,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Armored Vehicle,Egypt,Unknown,0,6,Explosives,0
2015,1,21,0,North Sinai,Sheikh Zuweid district,34.110425,31.211645,0,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicles,Egypt,Unknown,0,6,Explosives,0
2015,1,21,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,0
2015,1,22,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,2,Government (General),17,Head of State,Presidential Palace,Egypt,Ajnad Misr,0,6,Explosives,0
2015,1,22,0,Cairo,Helwan,31.317676,29.854085,0,0,1,Assassination,2,Government (General),14,Judge/Attorney/Court,House of Judge: Khaled Mahgoub,Egypt,Unknown,0,6,Explosives,0
2015,1,23,0,Faiyum,Faiyum district,30.84229,29.31053,0,0,1,Assassination,2,Government (General),18,"Government Personnel (excluding police, military)",Convoy of Governor: Hazem Atteya-Allah,Egypt,Unknown,0,5,Firearms,0
2015,1,23,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Ajnad Misr,0,6,Explosives,0
2015,1,23,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldier,Egypt,Unknown,0,5,Firearms,0
2015,1,24,0,Faiyum,Faiyum district,30.842973,29.311899,0,0,1,Assassination,2,Government (General),18,"Government Personnel (excluding police, military)",House of Governor: Hazem Atteya-Allah,Egypt,Unknown,0,5,Firearms,2
2015,1,24,0,Al Sharqia,Zagazig,31.503931,30.576442,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Bridge,Egypt,Unknown,0,6,Explosives,0
2015,1,24,0,North Sinai,Rafah,34.241281,31.250196,0,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Forces,Egypt,Unknown,0,6,Explosives,0
2015,1,25,0,Beheira,Unknown,30.343551,30.848099,1,0,3,Bombing/Explosion,21,Utilities,107,Electricity,Power Tower,Egypt,Unknown,0,6,Explosives,2
2015,1,25,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Officer,Egypt,Ajnad Misr,0,6,Explosives,0
2015,1,25,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Ajnad Misr,0,6,Explosives,0
2015,1,25,0,Dakahlia,Unknown,31.488465,31.091713,0,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Train,Egypt,Unknown,0,6,Explosives,0
2015,1,25,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,25,0,Cairo,Cairo,31.334314,30.084628,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,2
2015,1,25,1,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68,Named Civilian,Civilian: Mohamed Ali,Egypt,Sinai Province of the Islamic State,0,9,Melee,1
2015,1,25,0,Monufia,Unknown,30.987632,30.597245,1,0,3,Bombing/Explosion,21,Utilities,107,Electricity,Power Pylon,Egypt,Unknown,0,6,Explosives,0
2015,1,25,0,Monufia,Unknown,30.987632,30.597245,1,0,3,Bombing/Explosion,21,Utilities,107,Electricity,Power Pylon,Egypt,Unknown,0,6,Explosives,0
2015,1,25,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,26,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,5,Firearms,3
2015,1,25,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,Shop,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Qalyubia,Unknown,31.216847,30.329237,1,0,3,Bombing/Explosion,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,2,Government (General),14,Judge/Attorney/Court,Courthouse,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Alexandria,Unknown,29.918739,31.200092,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Faiyum,Unknown,30.844256,29.308327,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Alexandria,Alexandria,29.894987,31.18051,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim Brotherhood,0,6,Explosives,1
2015,1,27,0,Alexandria,Alexandria,29.894987,31.18051,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,8,Incendiary,0
2015,1,27,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,2,Government (General),14,Judge/Attorney/Court,Courthouse,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Faiyum,Faiyum,30.838811,29.311707,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Aswan,Unknown,32.899829,24.088938,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Kafr el-Sheikh,Unknown,30.942002,31.106367,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Monufia,Unknown,30.987632,30.597245,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Cairo,Unknown,31.235845,30.044245,0,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Personnel,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Giza,Unknown,29.232078,28.766622,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Beni Suef,Unknown,31.099384,29.066127,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Minya,Unknown,30.762019,28.086801,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,27,0,Cairo,Cairo,31.334314,30.084628,1,0,7,Facility/Infrastructure Attack,1,Business,2,Restaurant/Bar/Café,Restaurant,Egypt,Popular Resistance Movement (Egypt),0,8,Incendiary,0
2015,1,28,0,Qena,Qena,32.716012,26.154981,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,1,28,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,19,Transportation,101,Bus Station/Stop,Bus Stop,Egypt,Unknown,0,6,Explosives,0
2015,1,28,0,Al Sharqia,Abu Kibir,31.669928,30.725416,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Automated Teller Machine (ATM),Egypt,Unknown,0,6,Explosives,0
2015,1,29,0,North Sinai,Arish,33.800864,31.126646,1,1,3,Bombing/Explosion,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Buildings,Egypt,Sinai Province of the Islamic State,0,6,Explosives,26
2015,1,29,0,North Sinai,Rafah,34.241281,31.250196,1,0,9,Unknown,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,13,Unknown,1
2015,1,29,0,Suez,Suez,32.549628,29.966757,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Officer,Egypt,Sinai Province of the Islamic State,0,6,Explosives,1
2015,1,29,0,North Sinai,Arish district,33.803276,31.13169,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoints,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2015,1,29,0,Port Said,Unknown,32.301866,31.265289,1,0,3,Bombing/Explosion,21,Utilities,107,Electricity,Electricity Transformer,Egypt,Unknown,0,6,Explosives,1
2015,1,29,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Headquarters,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2015,1,29,0,Minya,Minya,30.762019,28.086801,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officer,Egypt,Revolutionary Punishment Movement,0,5,Firearms,0
2015,1,29,0,Port Said,Port Said,32.301866,31.265289,1,0,3,Bombing/Explosion,19,Transportation,99,Bus (excluding tourists),Bus,Egypt,Unknown,0,6,Explosives,0
2015,1,29,0,Port Said,Port Said,32.264418,31.263388,1,0,3,Bombing/Explosion,1,Business,1,Gas/Oil/Electric,Bus,Egypt,Unknown,0,6,Explosives,0
2015,1,29,0,Qalyubia,Unknown,31.216847,30.329237,1,0,7,Facility/Infrastructure Attack,2,Government (General),21,Government Building/Facility/Office,Post Office,Egypt,Unknown,0,8,Incendiary,0
2015,1,29,0,Faiyum,Unknown,30.83781,29.311745,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Tracks,Egypt,Unknown,0,6,Explosives,0
2015,1,29,0,Qalyubia,Unknown,31.216847,30.329237,1,0,7,Facility/Infrastructure Attack,16,Telecommunication,90,Telephone/Telegraph,Telephone Exchange,Egypt,Unknown,0,8,Incendiary,0
2015,1,29,0,North Sinai,Qaseimah,34.368583,30.666689,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,6,Explosives,1
2015,1,30,0,Alexandria,Alexandria,29.894987,31.18051,1,0,3,Bombing/Explosion,11,Maritime,60,Port,Gate 8,Egypt,Unknown,0,6,Explosives,0
2015,1,30,0,Alexandria,Alexandria,29.894987,31.18051,0,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Station,Egypt,Unknown,0,6,Explosives,0
2015,1,31,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,2,Government (General),18,"Government Personnel (excluding police, military)",Traffic Department Employee,Egypt,Unknown,0,5,Firearms,1
2015,1,31,0,North Sinai,Rafah,34.241281,31.250196,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,3
2015,1,31,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2015,1,31,0,North Sinai,Unknown,33.617577,30.608472,0,0,9,Unknown,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,13,Unknown,0
2015,1,31,0,Cairo,Cairo,31.334314,30.084628,1,0,7,Facility/Infrastructure Attack,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Muslim Brotherhood,0,8,Incendiary,0
2015,1,31,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,0
2015,2,1,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
2015,2,1,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,House,Egypt,Unknown,0,6,Explosives,1
2015,2,1,0,Alexandria,Alexandria,29.894987,31.18051,0,0,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Post Office,Egypt,Unknown,0,6,Explosives,0
2015,2,1,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2015,2,2,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Conscript,Egypt,Unknown,0,5,Firearms,0
2015,2,2,0,Qalyubia,Unknown,31.216847,30.329237,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,2,3,0,Alexandria,Alexandria,29.894987,31.18051,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Unknown,0,6,Explosives,1
2015,2,3,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,6,Airports & Aircraft,44,Airport,Terminal 1,Egypt,Popular Resistance Movement (Egypt),0,6,Explosives,0
2015,2,3,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,21,Utilities,107,Electricity,Electricity Transformer,Egypt,Unknown,0,6,Explosives,0
2015,2,3,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Hamas (Islamic Resistance Movement),0,6,Explosives,0
2015,2,3,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Car,Egypt,Popular Resistance Movement (Egypt),0,6,Explosives,0
2015,2,3,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicles,Egypt,Unknown,0,6,Explosives,0
2015,2,3,0,North Sinai,Arish district,33.803232,31.13194,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,2,3,0,Alexandria,Alexandria,29.894987,31.18051,1,0,3,Bombing/Explosion,1,Business,1,Gas/Oil/Electric,Gas Station,Egypt,Unknown,0,6,Explosives,0
2015,2,2,0,Giza,Unknown,29.232079,28.766622,1,0,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,Bank Branch,Egypt,Popular Resistance Movement (Egypt),0,5,Firearms,0
2015,2,1,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Arish–Ashkelon Pipeline,Egypt,Unknown,0,6,Explosives,0
2015,2,3,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Building,Egypt,Unknown,0,6,Explosives,0
2015,2,4,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,2,4,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,2,4,0,North Sinai,Rafah,34.241281,31.250196,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2015,2,5,0,Monufia,Quweisna,31.135254,30.544004,1,0,2,Armed Assault,1,Business,2,Restaurant/Bar/Café,Restaurant,Egypt,Unknown,0,5,Firearms,1
2015,2,5,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Police Housing,Egypt,Unknown,0,5,Firearms,1
2015,2,6,0,Alexandria,Alexandria,29.894987,31.18051,1,0,3,Bombing/Explosion,1,Business,6,Medical/Pharmaceutical,Hospital,Egypt,Unknown,0,6,Explosives,1
2015,2,6,0,Alexandria,Alexandria,29.894987,31.18051,0,0,3,Bombing/Explosion,2,Government (General),17,Head of State,Rally for President: Abdel Fattah el-Sisi,Egypt,Unknown,0,6,Explosives,0
2015,2,8,0,Cairo,Helwan,31.317676,29.854085,1,0,3,Bombing/Explosion,1,Business,2,Restaurant/Bar/Café,Restaurant,Egypt,Unknown,0,6,Explosives,0
2015,2,8,0,Cairo,Helwan,31.317676,29.854085,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Bank Branch,Egypt,Unknown,0,6,Explosives,0
